0,0,0.000,0.00000,0.00000,0.35602,1.00000,1.00000,0.00000,0.35602,2819,0,5099,0,0,0,0,0,0
0,0,0.025,0.00000,0.00000,0.35616,1.00000,0.99941,0.00000,0.35640,2819,0,5096,0,0,0,3,0,0
0,0,0.050,0.00000,0.00000,0.35655,0.99894,0.99667,0.00106,0.35779,2816,0,5082,0,3,0,17,0,0
0,0,0.075,0.00000,0.00000,0.35723,0.99858,0.99333,0.00142,0.35981,2815,0,5065,0,4,0,34,0,0
0,0,0.100,0.00000,0.00000,0.36001,0.99432,0.97725,0.00568,0.36865,2803,0,4983,0,16,0,116,0,0
0,0,0.125,0.00000,0.00000,0.36855,0.98617,0.93410,0.01383,0.39353,2780,0,4763,0,39,0,336,0,0
0,0,0.150,0.00000,0.00000,0.37806,0.96843,0.88076,0.03157,0.42157,2730,0,4491,0,89,0,608,0,0
0,0,0.175,0.00000,0.00000,0.39458,0.94537,0.80192,0.05463,0.46413,2665,0,4089,0,154,0,1010,0,0
0,0,0.200,0.00000,0.00000,0.41154,0.91593,0.72406,0.08407,0.50379,2582,0,3692,0,237,0,1407,0,0
0,0,0.225,0.00000,0.00000,0.43122,0.88294,0.64385,0.11706,0.54370,2489,0,3283,0,330,0,1816,0,0
0,0,0.250,0.00000,0.00000,0.45044,0.84463,0.56972,0.15537,0.57780,2381,0,2905,0,438,0,2194,0,0
0,0,0.275,0.00000,0.00000,0.46815,0.79780,0.50108,0.20220,0.60533,2249,0,2555,0,570,0,2544,0,0
0,0,0.300,0.00000,0.00000,0.48866,0.75701,0.43793,0.24299,0.63147,2134,0,2233,0,685,0,2866,0,0
0,0,0.325,0.00000,0.00000,0.50555,0.71125,0.38459,0.28875,0.64953,2005,0,1961,0,814,0,3138,0,0
0,0,0.350,0.00000,0.00000,0.52810,0.66336,0.32771,0.33664,0.66911,1870,0,1671,0,949,0,3428,0,0
0,0,0.375,0.00000,0.00000,0.54951,0.61227,0.27751,0.38773,0.68325,1726,0,1415,0,1093,0,3684,0,0
0,0,0.400,0.00000,0.00000,0.56651,0.56048,0.23711,0.43952,0.69083,1580,0,1209,0,1239,0,3890,0,0
0,0,0.425,0.00000,0.00000,0.58031,0.51011,0.20396,0.48989,0.69424,1438,0,1040,0,1381,0,4059,0,0
0,0,0.450,0.00000,0.00000,0.59808,0.46399,0.17239,0.53601,0.69816,1308,0,879,0,1511,0,4220,0,0
0,0,0.475,0.00000,0.00000,0.62004,0.42143,0.14277,0.57857,0.70207,1188,0,728,0,1631,0,4371,0,0
0,0,0.500,0.00000,0.00000,0.63921,0.36893,0.11512,0.63107,0.70119,1040,0,587,0,1779,0,4512,0,0
0,0,0.525,0.00000,0.00000,0.65864,0.32990,0.09453,0.67010,0.70056,930,0,482,0,1889,0,4617,0,0
0,0,0.550,0.00000,0.00000,0.66723,0.27811,0.07668,0.72189,0.69361,784,0,391,0,2035,0,4708,0,0
0,0,0.575,0.00000,0.00000,0.68122,0.23803,0.06158,0.76197,0.68906,671,0,314,0,2148,0,4785,0,0
0,0,0.600,0.00000,0.00000,0.68758,0.20220,0.05079,0.79780,0.68325,570,0,259,0,2249,0,4840,0,0
0,0,0.625,0.00000,0.00000,0.70130,0.17240,0.04060,0.82760,0.67921,486,0,207,0,2333,0,4892,0,0
0,0,0.650,0.00000,0.00000,0.70711,0.14473,0.03314,0.85527,0.67416,408,0,169,0,2411,0,4930,0,0
0,0,0.675,0.00000,0.00000,0.70539,0.12061,0.02785,0.87939,0.66898,340,0,142,0,2479,0,4957,0,0
0,0,0.700,0.00000,0.00000,0.71618,0.09578,0.02098,0.90422,0.66456,270,0,107,0,2549,0,4992,0,0
0,0,0.725,0.00000,0.00000,0.72575,0.07698,0.01608,0.92302,0.66103,217,0,82,0,2602,0,5017,0,0
0,0,0.750,0.00000,0.00000,0.71600,0.06350,0.01392,0.93650,0.65762,179,0,71,0,2640,0,5028,0,0
0,0,0.775,0.00000,0.00000,0.74510,0.05392,0.01020,0.94608,0.65661,152,0,52,0,2667,0,5047,0,0
0,0,0.800,0.00000,0.00000,0.74172,0.03973,0.00765,0.96027,0.65320,112,0,39,0,2707,0,5060,0,0
0,0,0.825,0.00000,0.00000,0.78070,0.03157,0.00490,0.96843,0.65206,89,0,25,0,2730,0,5074,0,0
0,0,0.850,0.00000,0.00000,0.80000,0.02270,0.00314,0.97730,0.65004,64,0,16,0,2755,0,5083,0,0
0,0,0.875,0.00000,0.00000,0.74074,0.01419,0.00275,0.98581,0.64726,40,0,14,0,2779,0,5085,0,0
0,0,0.900,0.00000,0.00000,0.66667,0.00568,0.00157,0.99432,0.64499,16,0,8,0,2803,0,5091,0,0
0,0,0.925,0.00000,0.00000,0.81818,0.00319,0.00039,0.99681,0.64486,9,0,2,0,2810,0,5097,0,0
0,0,0.950,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.64398,0,0,0,0,2819,0,5099,0,0
0,0,0.975,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.64398,0,0,0,0,2819,0,5099,0,0
0,0,1.000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.64398,0,0,0,0,2819,0,5099,0,0
