-1,-1,0.000,0.00000,0.00000,0.35602,1.00000,1.00000,0.00000,0.35602,429,2390,1246,3853,0,0,0,0,2
-1,-1,0.025,0.00035,0.00002,0.35612,0.99965,0.99922,0.00035,0.35640,429,2389,1245,3850,0,1,1,3,2
-1,-1,0.050,0.00106,0.00094,0.35637,0.99894,0.99745,0.00106,0.35729,429,2387,1244,3842,0,3,2,11,2
-1,-1,0.075,0.00142,0.00226,0.35714,0.99858,0.99372,0.00142,0.35956,429,2386,1241,3826,0,4,5,27,2
-1,-1,0.100,0.00319,0.00426,0.35888,0.99681,0.98451,0.00319,0.36486,429,2381,1232,3788,0,9,14,65,2
-1,-1,0.125,0.00801,0.00489,0.36515,0.98936,0.95097,0.01064,0.38381,421,2368,1191,3658,8,22,55,195,2
-1,-1,0.150,0.00679,0.00290,0.38027,0.96949,0.87350,0.03051,0.42662,413,2320,1092,3362,16,70,154,491,2
-1,-1,0.175,0.03405,0.01602,0.39762,0.93615,0.78408,0.06385,0.47234,387,2252,957,3041,42,138,289,812,2
-1,-1,0.200,0.03800,0.00973,0.41626,0.90280,0.69994,0.09720,0.51465,371,2174,860,2709,58,216,386,1144,2
-1,-1,0.225,0.04180,0.01861,0.43612,0.86697,0.61973,0.13303,0.55355,354,2090,749,2411,75,300,497,1442,2
-1,-1,0.250,0.05016,0.02211,0.45478,0.82405,0.54619,0.17595,0.58563,332,1991,653,2132,97,399,593,1721,2
-1,-1,0.275,0.04473,0.02103,0.47287,0.77900,0.48009,0.22100,0.61215,315,1881,572,1876,114,509,674,1977,2
-1,-1,0.300,0.05654,0.03075,0.49378,0.73253,0.41518,0.26747,0.63741,290,1775,479,1638,139,615,767,2215,2
-1,-1,0.325,0.07868,0.04074,0.51810,0.67542,0.34732,0.32458,0.66077,256,1648,382,1389,173,742,864,2464,2
-1,-1,0.350,0.07944,0.04424,0.53408,0.62256,0.30025,0.37744,0.67227,233,1522,319,1212,196,868,927,2641,2
-1,-1,0.375,0.09134,0.05367,0.54971,0.56687,0.25672,0.43313,0.68047,204,1394,253,1056,225,996,993,2797,2
-1,-1,0.400,0.09666,0.05586,0.57482,0.52324,0.21396,0.47676,0.69247,183,1292,197,894,246,1098,1049,2959,2
-1,-1,0.425,0.10117,0.05478,0.60045,0.47180,0.17356,0.52820,0.70018,159,1171,148,737,270,1219,1098,3116,2
-1,-1,0.450,0.10588,0.05501,0.61215,0.41823,0.14650,0.58177,0.69853,134,1045,114,633,295,1345,1132,3220,2
-1,-1,0.475,0.10512,0.04583,0.63603,0.37318,0.11806,0.62682,0.70081,115,937,90,512,314,1453,1156,3341,2
-1,-1,0.500,0.10273,0.03687,0.65007,0.32884,0.09786,0.67116,0.69803,97,830,76,423,332,1560,1170,3430,2
-1,-1,0.525,0.09320,0.03769,0.66250,0.28201,0.07943,0.71799,0.69323,81,714,52,353,348,1676,1194,3500,2
-1,-1,0.550,0.09001,0.03436,0.66924,0.24619,0.06727,0.75381,0.68831,67,627,41,302,362,1763,1205,3551,2
-1,-1,0.575,0.08859,0.03098,0.67116,0.21213,0.05746,0.78787,0.68250,53,545,33,260,376,1845,1213,3593,2
-1,-1,0.600,0.08261,0.02620,0.68504,0.18517,0.04707,0.81483,0.67959,44,478,26,214,385,1912,1220,3639,2
-1,-1,0.625,0.06892,0.02194,0.68308,0.15750,0.04040,0.84250,0.67403,38,406,23,183,391,1984,1223,3670,2
