0,0,0.63804,0,0.36196,1,1,0,0.36196,1433,0,2526,0,0,0,0,0,0
1,0.025,0.63779,0,0.36205,1,0.9996,0,0.36221,1433,0,2525,0,0,0,1,0,0
2,0.05,0.63678,0,0.36228,0.9986,0.99723,0.0014,0.36322,1431,0,2519,0,2,0,7,0,0
3,0.075,0.63551,0,0.36267,0.99791,0.99485,0.00209,0.36449,1430,0,2513,0,3,0,13,0,0
4,0.1,0.62945,0,0.3644,0.99302,0.98258,0.00698,0.37055,1423,0,2482,0,10,0,44,0,0
5,0.125,0.6095,0,0.37146,0.98814,0.94854,0.01186,0.3905,1416,0,2396,0,17,0,130,0,0
6,0.15,0.58348,0,0.38029,0.97209,0.89865,0.02791,0.41652,1393,0,2270,0,40,0,256,0,0
7,0.175,0.54761,0,0.39376,0.95045,0.83017,0.04955,0.45239,1362,0,2097,0,71,0,429,0,0
8,0.2,0.51149,0,0.4087,0.92463,0.75891,0.07537,0.48851,1325,0,1917,0,108,0,609,0,0
9,0.225,0.47563,0,0.42525,0.89323,0.68488,0.10677,0.52437,1280,0,1730,0,153,0,796,0,0
10,0.25,0.44026,0,0.44408,0.85904,0.61006,0.14096,0.55974,1231,0,1541,0,202,0,985,0,0
11,0.275,0.40793,0,0.46429,0.82554,0.54038,0.17446,0.59207,1183,0,1365,0,250,0,1161,0,0
12,0.3,0.37838,0,0.48585,0.77879,0.46754,0.22121,0.62162,1116,0,1181,0,317,0,1345,0,0
13,0.325,0.35565,0,0.50607,0.72784,0.40301,0.27216,0.64435,1043,0,1018,0,390,0,1508,0,0
14,0.35,0.33948,0,0.52399,0.6783,0.34956,0.3217,0.66052,972,0,883,0,461,0,1643,0,0
15,0.375,0.32508,0,0.54451,0.62317,0.29572,0.37683,0.67492,893,0,747,0,540,0,1779,0,0
16,0.4,0.32129,0,0.55533,0.56385,0.25614,0.43615,0.67871,808,0,647,0,625,0,1879,0,0
17,0.425,0.31372,0,0.57409,0.5164,0.21734,0.4836,0.68628,740,0,549,0,693,0,1977,0,0
18,0.45,0.30993,0,0.59313,0.45778,0.17815,0.54222,0.69007,656,0,450,0,777,0,2076,0,0
19,0.475,0.30462,0,0.61811,0.41452,0.14529,0.58548,0.69538,594,0,367,0,839,0,2159,0,0
20,0.5,0.30942,0,0.63065,0.35031,0.11639,0.64969,0.69058,502,0,294,0,931,0,2232,0,0
21,0.525,0.31346,0,0.64286,0.30147,0.09501,0.69853,0.68654,432,0,240,0,1001,0,2286,0,0
22,0.55,0.31473,0,0.66908,0.2582,0.07245,0.7418,0.68527,370,0,183,0,1063,0,2343,0,0
23,0.575,0.32079,0,0.67834,0.21633,0.05819,0.78367,0.67921,310,0,147,0,1123,0,2379,0,0
24,0.6,0.32306,0,0.69948,0.18842,0.04592,0.81158,0.67694,270,0,116,0,1163,0,2410,0,0
25,0.625,0.32483,0,0.72205,0.16678,0.03642,0.83322,0.67517,239,0,92,0,1194,0,2434,0,0
26,0.65,0.33367,0,0.70438,0.13468,0.03207,0.86532,0.66633,193,0,81,0,1240,0,2445,0,0
27,0.675,0.33973,0,0.69298,0.11026,0.02771,0.88974,0.66027,158,0,70,0,1275,0,2456,0,0
28,0.7,0.34276,0,0.70879,0.09002,0.02098,0.90998,0.65724,129,0,53,0,1304,0,2473,0,0
29,0.725,0.34605,0,0.71724,0.07258,0.01623,0.92742,0.65395,104,0,41,0,1329,0,2485,0,0
30,0.75,0.34706,0,0.736,0.0642,0.01306,0.9358,0.65294,92,0,33,0,1341,0,2493,0,0
31,0.775,0.34933,0,0.76042,0.05094,0.00911,0.94906,0.65067,73,0,23,0,1360,0,2503,0,0
32,0.8,0.35034,0,0.79487,0.04327,0.00633,0.95673,0.64966,62,0,16,0,1371,0,2510,0,0
33,0.825,0.35287,0,0.8,0.0335,0.00475,0.9665,0.64713,48,0,12,0,1385,0,2514,0,0
34,0.85,0.3564,0,0.775,0.02163,0.00356,0.97837,0.6436,31,0,9,0,1402,0,2517,0,0
35,0.875,0.35817,0,0.77778,0.01465,0.00238,0.98535,0.64183,21,0,6,0,1412,0,2520,0,0
36,0.9,0.3612,0,0.63636,0.00488,0.00158,0.99512,0.6388,7,0,4,0,1426,0,2522,0,0
37,0.925,0.36095,0,1,0.00279,0,0.99721,0.63905,4,0,0,0,1429,0,2526,0,0
38,0.95,0.36196,0,0,0,0,1,0.63804,0,0,0,0,1433,0,2526,0,0
39,0.975,0.36196,0,0,0,0,1,0.63804,0,0,0,0,1433,0,2526,0,0
40,1,0.36196,0,0,0,0,1,0.63804,0,0,0,0,1433,0,2526,0,0
