0,0.100,0.39833,475,0.46439,0.65527,0.42874,0.34473,0.60167,158,781,304,779,58,436,296,1147,2
1,0.100,0.38949,483,0.46788,0.55408,0.35748,0.44592,0.61051,138,656,263,640,78,561,337,1286,2
2,0.125,0.37383,417,0.48691,0.60991,0.36461,0.39009,0.62617,145,729,258,663,71,488,342,1263,2
3,0.125,0.36802,510,0.49207,0.51989,0.30443,0.48011,0.63198,127,618,225,544,89,599,375,1382,2
4,0.150,0.36348,404,0.49832,0.61968,0.35392,0.38032,0.63652,140,748,245,649,76,469,355,1277,2
5,0.150,0.35943,411,0.50290,0.60433,0.33888,0.39567,0.64057,138,728,235,621,78,489,365,1305,2
6,0.150,0.35792,419,0.50471,0.59874,0.33333,0.40126,0.64208,138,720,230,612,78,497,370,1314,2
7,0.150,0.35261,480,0.51216,0.54361,0.29375,0.45639,0.64739,129,650,202,540,87,567,398,1386,2
8,0.175,0.35009,402,0.51390,0.60642,0.32542,0.39358,0.64991,135,734,212,610,81,483,388,1316,2
9,0.175,0.34731,434,0.51808,0.57990,0.30602,0.42010,0.65269,132,699,199,574,84,518,401,1352,2
10,0.175,0.34529,463,0.52191,0.54850,0.28504,0.45150,0.65471,124,662,186,534,92,555,414,1392,2
11,0.175,0.34251,501,0.52760,0.51361,0.26089,0.48639,0.65749,118,618,179,480,98,599,421,1446,2
12,0.175,0.34150,509,0.52963,0.50523,0.25455,0.49477,0.65850,116,608,174,469,100,609,426,1457,2
13,0.200,0.34655,399,0.51834,0.60154,0.31710,0.39846,0.65345,130,732,201,600,86,485,399,1326,2
14,0.200,0.34453,399,0.52085,0.60154,0.31394,0.39846,0.65547,130,732,198,595,86,485,402,1331,2
15,0.200,0.34377,400,0.52182,0.60084,0.31235,0.39916,0.65623,130,731,198,591,86,486,402,1335,2
16,0.200,0.33897,424,0.52926,0.57432,0.28979,0.42568,0.66103,123,700,184,548,93,517,416,1378,2
17,0.200,0.33569,516,0.53982,0.49197,0.23793,0.50803,0.66431,110,595,155,446,106,622,445,1480,2
18,0.200,0.33493,543,0.54339,0.46755,0.22288,0.53245,0.66507,106,564,145,418,110,653,455,1508,2
19,0.225,0.33695,397,0.53076,0.59595,0.29889,0.40405,0.66305,125,729,183,572,91,488,417,1354,2
20,0.225,0.33695,404,0.53119,0.58828,0.29454,0.41172,0.66305,123,720,179,565,93,497,421,1361,2
21,0.225,0.33190,458,0.54181,0.53803,0.25812,0.46197,0.66810,114,657,153,499,102,560,447,1427,2
22,0.225,0.32963,539,0.55263,0.46895,0.21536,0.53105,0.67037,105,567,136,408,111,650,464,1518,2
23,0.250,0.33190,394,0.53749,0.59525,0.29058,0.40475,0.66810,123,730,175,559,93,487,425,1367,2
24,0.250,0.32988,446,0.54413,0.54641,0.25970,0.45359,0.67012,114,669,154,502,102,548,446,1424,2
25,0.250,0.32963,448,0.54463,0.54501,0.25851,0.45499,0.67037,114,667,154,499,102,550,446,1427,2
26,0.250,0.32710,453,0.54880,0.54152,0.25257,0.45848,0.67290,114,662,151,487,102,555,449,1439,2
27,0.250,0.32685,470,0.55069,0.52687,0.24386,0.47313,0.67315,112,643,148,468,104,574,452,1458,2
28,0.250,0.32508,505,0.55766,0.49267,0.22169,0.50733,0.67492,105,601,134,426,111,616,466,1500,2
29,0.250,0.32407,536,0.56292,0.46825,0.20625,0.53175,0.67593,103,568,127,394,113,649,473,1532,2
30,0.250,0.32382,681,0.59196,0.33915,0.13262,0.66085,0.67618,83,403,88,247,133,814,512,1679,2
31,0.275,0.33418,398,0.53468,0.59177,0.29216,0.40823,0.66582,122,726,170,568,94,491,430,1358,2
32,0.275,0.33266,402,0.53713,0.58548,0.28622,0.41452,0.66734,120,719,169,554,96,498,431,1372,2
33,0.275,0.32938,409,0.54213,0.57920,0.27751,0.42080,0.67062,119,711,168,533,97,506,432,1393,2
34,0.275,0.32912,410,0.54265,0.57711,0.27593,0.42289,0.67088,118,709,166,531,98,508,434,1395,2
35,0.275,0.32635,423,0.54754,0.56664,0.26564,0.43336,0.67365,117,695,160,511,99,522,440,1415,2
36,0.275,0.32559,462,0.55195,0.53385,0.24584,0.46615,0.67441,113,652,142,479,103,565,458,1447,2
37,0.275,0.32256,475,0.55838,0.52059,0.23357,0.47941,0.67744,110,636,134,456,106,581,466,1470,2
38,0.275,0.32104,565,0.57431,0.43685,0.18369,0.56315,0.67896,95,531,105,359,121,686,495,1567,2
39,0.275,0.31826,646,0.60093,0.35939,0.13539,0.64061,0.68174,80,435,81,261,136,782,519,1665,2
40,0.300,0.33291,399,0.53684,0.58479,0.28622,0.41521,0.66709,118,720,163,560,98,497,437,1366,2
41,0.300,0.33114,400,0.53910,0.58688,0.28464,0.41312,0.66886,120,721,164,555,96,496,436,1371,2
42,0.300,0.33064,402,0.54010,0.58269,0.28147,0.41731,0.66936,118,717,160,551,98,500,440,1375,2
43,0.300,0.32761,405,0.54474,0.57781,0.27395,0.42219,0.67239,116,712,159,533,100,505,441,1393,2
44,0.300,0.32710,407,0.54545,0.57781,0.27316,0.42219,0.67290,117,711,160,530,99,506,440,1396,2
45,0.300,0.32609,408,0.54708,0.57572,0.27039,0.42428,0.67391,116,709,158,525,100,508,442,1401,2
46,0.300,0.32508,415,0.54966,0.56385,0.26207,0.43615,0.67492,111,697,151,511,105,520,449,1415,2
47,0.300,0.32483,430,0.55122,0.55199,0.25495,0.44801,0.67517,110,681,148,496,106,536,452,1430,2
48,0.300,0.32483,431,0.55115,0.55269,0.25534,0.44731,0.67517,111,681,149,496,105,536,451,1430,2
49,0.300,0.32407,439,0.55334,0.54292,0.24861,0.45708,0.67593,108,670,145,483,108,547,455,1443,2
50,0.300,0.32281,445,0.55580,0.53873,0.24426,0.46127,0.67719,108,664,140,477,108,553,460,1449,2
51,0.300,0.32230,455,0.55776,0.52896,0.23793,0.47104,0.67770,106,652,130,471,110,565,470,1455,2
52,0.300,0.32079,479,0.56303,0.50803,0.22367,0.49197,0.67921,103,625,121,444,113,592,479,1482,2
53,0.300,0.31978,507,0.56839,0.48430,0.20863,0.51570,0.68022,100,594,114,413,116,623,486,1513,2
54,0.300,0.31675,559,0.58310,0.43824,0.17775,0.56176,0.68325,93,535,99,350,123,682,501,1576,2
55,0.300,0.31548,626,0.60431,0.37195,0.13816,0.62805,0.68452,79,454,73,276,137,763,527,1650,2
56,0.300,0.31548,647,0.61005,0.35590,0.12906,0.64410,0.68452,78,432,71,255,138,785,529,1671,2
57,0.325,0.33114,397,0.53925,0.58479,0.28345,0.41521,0.66886,117,721,162,554,99,496,438,1372,2
58,0.325,0.33039,402,0.54098,0.57572,0.27712,0.42428,0.66961,113,712,155,545,103,505,445,1381,2
59,0.325,0.32887,407,0.54341,0.57223,0.27276,0.42777,0.67113,113,707,153,536,103,510,447,1390,2
60,0.325,0.32862,409,0.54400,0.56943,0.27078,0.43057,0.67138,112,704,150,534,104,513,450,1392,2
61,0.325,0.32685,410,0.54649,0.57013,0.26841,0.42987,0.67315,113,704,151,527,103,513,449,1399,2
62,0.325,0.32584,417,0.54867,0.56246,0.26247,0.43754,0.67416,111,695,150,513,105,522,450,1413,2
63,0.325,0.32508,419,0.55021,0.55827,0.25891,0.44173,0.67492,109,691,143,511,107,526,457,1415,2
64,0.325,0.32306,426,0.55392,0.55199,0.25218,0.44801,0.67694,108,683,138,499,108,534,462,1427,2
65,0.325,0.32281,428,0.55477,0.54780,0.24941,0.45220,0.67719,106,679,136,494,110,538,464,1432,2
66,0.325,0.32129,452,0.55932,0.52966,0.23674,0.47034,0.67871,105,654,123,475,111,563,477,1451,2
67,0.325,0.31978,462,0.56311,0.51989,0.22882,0.48011,0.68022,103,642,119,459,113,575,481,1467,2
68,0.325,0.31624,487,0.57257,0.49826,0.21101,0.50174,0.68376,100,614,110,423,116,603,490,1503,2
