0.29692,2,0.550,0.575
0.29692,2,0.550,0.575
0.29717,2,0.475,0.475
0.29717,2,0.475,0.475
0.2973,5,0.475,0.500,0.500,0.500,0.525
0.2973,5,0.475,0.500,0.500,0.500,0.525
0.2973,5,0.475,0.500,0.500,0.500,0.525
0.2973,5,0.475,0.500,0.500,0.500,0.525
0.2973,5,0.475,0.500,0.500,0.500,0.525
0.29768,1,0.450
0.29818,1,0.425
0.29843,1,0.575
0.29881,1,0.525
0.29907,1,0.450
0.29919,2,0.450,0.500
0.29919,2,0.450,0.500
0.29932,3,0.400,0.475,0.550
0.29932,3,0.400,0.475,0.550
0.29932,3,0.400,0.475,0.550
0.29944,1,0.600
0.29957,1,0.575
0.2997,1,0.550
0.29982,2,0.475,0.500
0.29982,2,0.475,0.500
0.29995,1,0.375
0.30008,1,0.400
0.3002,2,0.450,0.550
0.3002,2,0.450,0.550
0.30071,1,0.525
0.30083,3,0.575,0.575,0.600
0.30083,3,0.575,0.575,0.600
0.30083,3,0.575,0.575,0.600
0.30134,1,0.600
0.30147,1,0.575
0.30159,1,0.400
0.30172,2,0.375,0.575
0.30172,2,0.375,0.575
0.30197,1,0.475
0.3021,2,0.425,0.600
0.3021,2,0.425,0.600
0.30222,1,0.550
0.30235,2,0.350,0.625
0.30235,2,0.350,0.625
0.30248,2,0.350,0.450
0.30248,2,0.350,0.450
0.3026,3,0.500,0.600,0.625
0.3026,3,0.500,0.600,0.625
0.3026,3,0.500,0.600,0.625
0.30273,2,0.525,0.575
0.30273,2,0.525,0.575
0.30311,2,0.350,0.475
0.30311,2,0.350,0.475
0.30349,1,0.375
0.30361,1,0.525
0.30374,1,0.500
0.3045,1,0.425
0.30576,2,0.525,0.600
0.30576,2,0.525,0.600
0.30614,2,0.500,0.650
0.30614,2,0.500,0.650
0.30677,2,0.550,0.650
0.30677,2,0.550,0.650
0.3069,3,0.575,0.600,0.625
0.3069,3,0.575,0.600,0.625
0.3069,3,0.575,0.600,0.625
0.30702,1,0.525
0.30727,3,0.425,0.575,0.625
0.30727,3,0.425,0.575,0.625
0.30727,3,0.425,0.575,0.625
0.30778,1,0.475
0.30816,1,0.650
0.30828,1,0.525
0.30854,1,0.400
0.30866,1,0.350
0.30917,2,0.475,0.675
0.30917,2,0.475,0.675
0.30942,1,0.650
0.31018,1,0.575
0.31031,2,0.375,0.400
0.31031,2,0.375,0.400
0.31043,1,0.675
0.31056,3,0.325,0.500,0.650
0.31056,3,0.325,0.500,0.650
0.31056,3,0.325,0.500,0.650
0.31068,1,0.325
0.31081,2,0.650,0.650
0.31081,2,0.650,0.650
0.31094,2,0.500,0.625
0.31094,2,0.500,0.625
0.31106,3,0.325,0.350,0.450
0.31106,3,0.325,0.350,0.450
0.31106,3,0.325,0.350,0.450
0.31119,2,0.575,0.600
0.31119,2,0.575,0.600
0.31144,1,0.700
0.31157,1,0.625
0.31169,1,0.625
0.31195,1,0.475
0.3122,1,0.700
0.31233,3,0.550,0.575,0.675
0.31233,3,0.550,0.575,0.675
0.31233,3,0.550,0.575,0.675
0.31271,1,0.475
0.31283,1,0.375
0.31296,1,0.425
0.31422,1,0.550
0.3146,1,0.500
0.3151,1,0.550
0.31523,1,0.575
0.31536,1,0.525
0.31574,1,0.375
0.31586,1,0.575
0.31599,1,0.700
0.31624,1,0.525
0.31662,1,0.500
0.31675,1,0.400
0.31788,2,0.700,0.725
0.31788,2,0.700,0.725
0.31801,2,0.475,0.650
0.31801,2,0.475,0.650
0.31839,4,0.625,0.650,0.675,0.725
0.31839,4,0.625,0.650,0.675,0.725
0.31839,4,0.625,0.650,0.675,0.725
0.31839,4,0.625,0.650,0.675,0.725
0.31851,2,0.500,0.700
0.31851,2,0.500,0.700
0.31864,1,0.650
0.31877,1,0.450
0.31889,1,0.375
0.31915,1,0.675
0.31927,3,0.450,0.600,0.725
0.31927,3,0.450,0.600,0.725
0.31927,3,0.450,0.600,0.725
0.31953,1,0.650
0.31965,3,0.575,0.625,0.700
0.31965,3,0.575,0.625,0.700
0.31965,3,0.575,0.625,0.700
0.31978,1,0.425
0.32003,1,0.575
0.32041,2,0.550,0.575
0.32041,2,0.550,0.575
0.32054,2,0.450,0.550
0.32054,2,0.450,0.550
0.32066,2,0.575,0.725
0.32066,2,0.575,0.725
0.32079,1,0.525
0.32104,1,0.600
0.32117,1,0.575
0.32129,2,0.525,0.725
0.32129,2,0.525,0.725
0.32142,1,0.700
