0.000,-0.575,0.000,231.50000,0.64398,0.35602,1.00000,1.00000,0.00000,0.35602,1890,929,2781,2318,0,0,0,0,1
0.025,0.975,0.000,226.50000,0.64221,0.35658,0.99929,0.99686,0.00071,0.35779,1888,929,2768,2315,2,0,13,3,1
0.025,1.000,0.000,226.00000,0.64221,0.35655,0.99894,0.99667,0.00106,0.35779,1887,929,2767,2315,3,0,14,3,1
0.050,-1.000,0.000,240.50000,0.63892,0.35769,0.99858,0.99137,0.00142,0.36108,1886,929,2768,2287,4,0,13,31,1
0.050,-0.975,0.000,239.00000,0.63905,0.35764,0.99858,0.99157,0.00142,0.36095,1886,929,2767,2289,4,0,14,29,1
0.050,-0.950,0.000,239.00000,0.63905,0.35764,0.99858,0.99157,0.00142,0.36095,1886,929,2767,2289,4,0,14,29,1
0.050,-0.925,0.000,238.00000,0.63930,0.35755,0.99858,0.99196,0.00142,0.36070,1886,929,2767,2291,4,0,14,27,1
0.050,-0.850,0.000,237.00000,0.63993,0.35736,0.99894,0.99314,0.00106,0.36007,1887,929,2769,2295,3,0,12,23,1
0.050,0.975,0.000,220.00000,0.64069,0.35702,0.99823,0.99392,0.00177,0.35931,1885,929,2754,2314,5,0,27,4,1
0.050,1.000,0.000,220.00000,0.64069,0.35702,0.99823,0.99392,0.00177,0.35931,1885,929,2754,2314,5,0,27,4,1
0.075,-1.000,0.000,275.00000,0.62326,0.36274,0.99184,0.96333,0.00816,0.37674,1884,912,2731,2181,6,17,50,137,1
0.075,-0.925,0.000,268.00000,0.62566,0.36188,0.99220,0.96725,0.00780,0.37434,1884,913,2734,2198,6,16,47,120,1
0.075,-0.850,0.000,262.00000,0.62832,0.36101,0.99326,0.97196,0.00674,0.37168,1884,916,2740,2216,6,13,41,102,1
0.075,-0.750,0.000,256.00000,0.63046,0.36026,0.99361,0.97549,0.00639,0.36954,1884,917,2743,2231,6,12,38,87,1
0.075,-0.675,0.000,251.00000,0.63261,0.35951,0.99397,0.97902,0.00603,0.36739,1884,918,2747,2245,6,11,34,73,1
0.075,-0.625,0.000,250.50000,0.63311,0.35943,0.99503,0.98039,0.00497,0.36689,1884,921,2750,2249,6,8,31,69,1
0.075,-0.600,0.000,250.00000,0.63375,0.35920,0.99503,0.98137,0.00497,0.36625,1884,921,2752,2252,6,8,29,66,1
0.075,-0.575,0.000,250.00000,0.63375,0.35920,0.99503,0.98137,0.00497,0.36625,1884,921,2752,2252,6,8,29,66,1
0.075,-0.550,0.000,249.50000,0.63375,0.35924,0.99539,0.98157,0.00461,0.36625,1885,921,2752,2253,5,8,29,65,1
0.075,-0.500,0.000,247.50000,0.63501,0.35878,0.99539,0.98353,0.00461,0.36499,1885,921,2755,2260,5,8,26,58,1
0.075,-0.450,0.000,245.50000,0.63564,0.35858,0.99574,0.98470,0.00426,0.36436,1885,922,2756,2265,5,7,25,53,1
0.075,-0.425,0.000,244.50000,0.63577,0.35857,0.99610,0.98510,0.00390,0.36423,1886,922,2756,2267,4,7,25,51,1
0.075,-0.375,0.000,241.50000,0.63627,0.35846,0.99681,0.98627,0.00319,0.36373,1886,924,2756,2273,4,5,25,45,1
0.075,-0.325,0.000,239.50000,0.63690,0.35827,0.99716,0.98745,0.00284,0.36310,1886,925,2757,2278,4,4,24,40,1
0.075,-0.275,0.000,238.50000,0.63728,0.35817,0.99752,0.98823,0.00248,0.36272,1886,926,2758,2281,4,3,23,37,1
0.075,0.975,0.000,222.50000,0.63855,0.35772,0.99752,0.99019,0.00248,0.36145,1883,929,2747,2302,7,0,34,16,1
0.075,1.000,0.000,221.00000,0.63855,0.35768,0.99716,0.99000,0.00284,0.36145,1883,928,2745,2303,7,1,36,15,1
0.100,-1.000,0.000,317.50000,0.59788,0.37129,0.97978,0.91724,0.02022,0.40212,1875,887,2656,2021,15,42,125,297,1
0.100,-0.975,0.000,315.00000,0.59876,0.37094,0.97978,0.91861,0.02022,0.40124,1875,887,2657,2027,15,42,124,291,1
0.100,-0.850,0.000,311.50000,0.60242,0.36971,0.98191,0.92548,0.01809,0.39758,1877,891,2671,2048,13,38,110,270,1
0.100,-0.750,0.000,305.00000,0.60609,0.36849,0.98404,0.93234,0.01596,0.39391,1878,896,2682,2072,12,33,99,246,1
0.100,-0.725,0.000,301.00000,0.60685,0.36834,0.98546,0.93430,0.01454,0.39315,1879,899,2683,2081,11,30,98,237,1
