0,0.075,1718.00000,13,0.37902,0.96519,0.86784,0.03481,0.42733,600,426,834,847,12,25,54,202,1
1,0.075,1713.00000,14,0.37963,0.96425,0.86474,0.03575,0.42900,600,425,833,842,12,26,55,207,1
2,0.075,1711.00000,15,0.37982,0.96331,0.86319,0.03669,0.42967,600,424,833,839,12,27,55,210,1
3,0.075,1710.00000,16,0.37987,0.96237,0.86216,0.03763,0.43000,600,423,833,837,12,28,55,212,1
4,0.075,1704.00000,17,0.38063,0.96143,0.85854,0.03857,0.43200,600,422,832,831,12,29,56,218,1
5,0.075,1700.00000,18,0.38111,0.96049,0.85596,0.03951,0.43333,600,421,829,829,12,30,59,220,1
6,0.075,1694.00000,22,0.38161,0.95673,0.85080,0.04327,0.43533,600,417,826,822,12,34,62,227,1
7,0.075,1693.00000,24,0.38158,0.95484,0.84925,0.04516,0.43567,600,415,826,819,12,36,62,230,1
8,0.075,1678.00000,25,0.38365,0.95390,0.84099,0.04610,0.44067,600,414,823,806,12,37,65,243,1
9,0.075,1670.00000,27,0.38464,0.95202,0.83583,0.04798,0.44333,600,412,823,796,12,39,65,253,1
10,0.075,1668.00000,29,0.38494,0.95202,0.83480,0.04798,0.44400,600,412,823,794,12,39,65,255,1
11,0.075,1666.00000,31,0.38523,0.95202,0.83376,0.04798,0.44467,600,412,823,792,12,39,65,257,1
12,0.075,1660.00000,34,0.38603,0.95108,0.83015,0.04892,0.44667,600,411,821,787,12,40,67,262,1
13,0.075,1659.00000,35,0.38617,0.95108,0.82963,0.04892,0.44700,600,411,821,786,12,40,67,263,1
14,0.100,1713.00000,15,0.37954,0.96331,0.86422,0.03669,0.42900,600,424,831,843,12,27,57,206,1
15,0.100,1708.00000,17,0.38007,0.96143,0.86061,0.03857,0.43067,600,422,831,836,12,29,57,213,1
16,0.100,1697.00000,20,0.38136,0.95861,0.85338,0.04139,0.43433,600,419,828,825,12,32,60,224,1
17,0.100,1685.00000,22,0.38273,0.95484,0.84512,0.04516,0.43833,599,416,824,813,13,35,64,236,1
18,0.100,1672.00000,25,0.38453,0.95390,0.83789,0.04610,0.44267,600,414,819,804,12,37,69,245,1
19,0.100,1658.00000,27,0.38623,0.95014,0.82860,0.04986,0.44733,599,411,816,789,13,40,72,260,1
20,0.100,1645.00000,30,0.38790,0.94732,0.82034,0.05268,0.45167,599,408,809,780,13,43,79,269,1
21,0.100,1639.00000,36,0.38854,0.94450,0.81569,0.05550,0.45367,599,405,808,772,13,46,80,277,1
22,0.100,1630.00000,39,0.38956,0.94073,0.80898,0.05927,0.45667,598,402,803,764,14,49,85,285,1
23,0.100,1629.00000,42,0.38971,0.94073,0.80847,0.05927,0.45700,598,402,804,762,14,49,84,287,1
24,0.100,1612.00000,46,0.39206,0.93791,0.79814,0.06209,0.46267,596,401,796,750,16,50,92,299,1
25,0.100,1604.00000,50,0.39313,0.93603,0.79298,0.06397,0.46533,596,399,793,743,16,52,95,306,1
26,0.100,1597.00000,54,0.39413,0.93509,0.78885,0.06491,0.46767,595,399,791,737,17,52,97,312,1
27,0.100,1552.00000,71,0.40065,0.92756,0.76149,0.07244,0.48267,593,393,773,702,19,58,115,347,1
28,0.100,1546.00000,80,0.40139,0.92474,0.75684,0.07526,0.48467,591,392,773,693,21,59,115,356,1
29,0.125,1705.00000,17,0.38049,0.96143,0.85906,0.03857,0.43167,600,422,824,840,12,29,64,209,1
30,0.125,1666.00000,23,0.38540,0.95390,0.83480,0.04610,0.44467,599,415,815,802,13,36,73,247,1
31,0.125,1658.00000,25,0.38641,0.95202,0.82963,0.04798,0.44733,599,413,813,794,13,38,75,255,1
32,0.125,1651.00000,26,0.38736,0.95108,0.82550,0.04892,0.44967,599,412,809,790,13,39,79,259,1
